,latitude,longitude
3306,47.29639,0.69034
3307,47.28767,0.68313
3308,47.27586,0.67684
3309,47.26125,0.66711
3310,47.24467,0.66245
3311,47.22174,0.65803
3312,47.20498,0.65326
3313,47.18161,0.64279
3314,47.16922,0.63337
3315,47.16115,0.62726
3316,47.15308,0.62373
3317,47.14441,0.62147
3318,47.13711,0.61821
3319,47.12251,0.605
3320,47.10999,0.59278
3321,47.09341,0.58678
3322,47.07421,0.58667
3323,47.05292,0.58843
3324,47.03725,0.57585
3325,47.01801,0.5626
3326,47.00031,0.55256
3327,46.98494,0.5479
3328,46.9749,0.54655
3329,46.9666,0.54784
3330,46.9582,0.54912
3331,46.95026,0.54861
3332,46.94038,0.5456
3333,46.93119,0.54161
3334,46.92357,0.53597
3335,46.91081,0.5255
3336,46.90099,0.52101
3337,46.89283,0.51926
3338,46.88202,0.51771
3339,46.87641,0.51893
3340,46.86863,0.52275
3341,46.85981,0.52535
3342,46.84644,0.52597
3343,46.83312,0.52305
3344,46.82422,0.51869
3345,46.81158,0.51394
3346,46.79965,0.51234
3347,46.78745,0.50627
3348,46.77916,0.49775
3349,46.77303,0.48746
3350,46.76744,0.47367
3351,46.76275,0.46179
3352,46.75678,0.44933
3353,46.74767,0.4347
3354,46.74258,0.42306
3355,46.7353,0.4046
3356,46.72785,0.39384
3357,46.71803,0.38142
3358,46.71037,0.3748
3359,46.69733,0.36905
3360,46.68522,0.36233
3361,46.67195,0.35782
3362,46.66062,0.35551
3363,46.65093,0.35547
3364,46.64198,0.35461
3365,46.63353,0.35213
3366,46.62275,0.34768
3367,46.61549,0.33841
3368,46.60704,0.32211
3369,46.60058,0.31239
3370,46.59398,0.30433
3371,46.58579,0.29599
3372,46.57702,0.29043
3373,46.56947,0.28845
3374,46.56235,0.28657
3375,46.55692,0.28457
3376,46.54979,0.27574
3377,46.54718,0.26414
3378,46.5414,0.25185
3379,46.53571,0.24234
3380,46.52982,0.23085
3381,46.52029,0.22284
3382,46.51201,0.21604
3383,46.50751,0.20649
3384,46.50642,0.19147
3385,46.51102,0.15292
3386,46.50917,0.12394
3387,46.50362,0.10331
3388,46.49044,0.0794
3389,46.47915,0.06401
3390,46.4736,0.04949
3391,46.4695,0.03109
3392,46.4628,0.01399
3393,46.45661,-0.00161
3394,46.45105,-0.02186
3395,46.44202,-0.04425
3396,46.43212,-0.06979
3397,46.42612,-0.09067
3398,46.41752,-0.10919
3399,46.40895,-0.14333
3400,46.40175,-0.1584
3401,46.39791,-0.16629
3402,46.3953,-0.1751
3403,46.39387,-0.18547
3404,46.39066,-0.19692
3405,46.38606,-0.20341
3406,46.38058,-0.20754
3407,46.37509,-0.2114
3408,46.37035,-0.21787
3409,46.36783,-0.23322
3410,46.36566,-0.25398
3411,46.3628,-0.26287
3412,46.35542,-0.27462
3413,46.34916,-0.28833
3414,46.34044,-0.31149
3415,46.33454,-0.32239
3416,46.32993,-0.33066
3417,46.32375,-0.3408
3418,46.31582,-0.34926
3419,46.30823,-0.35602
3420,46.30095,-0.36557
3421,46.29394,-0.38207
3422,46.2862,-0.39422
3423,46.27487,-0.40303
3424,46.2645,-0.41403
3425,46.255,-0.42205
3426,46.24985,-0.42574
3427,46.23506,-0.43886
3428,46.21777,-0.45264
3429,46.20747,-0.46631
3430,46.2015,-0.47593
3431,46.19408,-0.48557
3432,46.18757,-0.49289
3433,46.18006,-0.50132
3434,46.17312,-0.50779
3435,46.1658,-0.51255
3436,46.15827,-0.51605
3437,46.15054,-0.52029
3438,46.14357,-0.52493
3439,46.13532,-0.52899
3440,46.1228,-0.53208
3441,46.11392,-0.53412
3442,46.10198,-0.53541
3443,46.0926,-0.53345
3444,46.08439,-0.53143
3445,46.0728,-0.53233
3446,46.06194,-0.53537
3447,46.05143,-0.53722
3448,46.04391,-0.53699
3449,46.0374,-0.53703
3450,46.02051,-0.54164
3451,46.00719,-0.54086
3452,45.99522,-0.54398
3453,45.98311,-0.54551
3454,45.97481,-0.54725
3455,45.96719,-0.54983
3456,45.95973,-0.55262
3457,45.94857,-0.55641
3458,45.93616,-0.56221
3459,45.92841,-0.57422
3460,45.92209,-0.58062
3461,45.91482,-0.58326
3462,45.90658,-0.58667
3463,45.90062,-0.59242
3464,45.89507,-0.60106
3465,45.89015,-0.60906
3466,45.88539,-0.61641
3467,45.88018,-0.62106
3468,45.87374,-0.62296
3469,45.8639,-0.62163
3470,45.85174,-0.62344
3471,45.8446,-0.62549
3472,45.83435,-0.62842
3473,45.82837,-0.63383
3474,45.82334,-0.64281
3475,45.8188,-0.64959
3476,45.81213,-0.65296
3477,45.80573,-0.65421
3478,45.79858,-0.65834
3479,45.79153,-0.6653
3480,45.78222,-0.66793
3481,45.77123,-0.66853
3482,45.76327,-0.67152
3483,45.75403,-0.67211
3484,45.74441,-0.67008
3485,45.73208,-0.6633
3486,45.72037,-0.65996
3487,45.71253,-0.65625
3488,45.69212,-0.64789
3489,45.67632,-0.64126
3490,45.65529,-0.63454
3491,45.64645,-0.63078
3492,45.63807,-0.624
3493,45.62954,-0.61436
3494,45.61537,-0.60492
3495,45.60396,-0.59209
3496,45.5951,-0.58994
3497,45.58431,-0.59646
3498,45.57379,-0.60036
3499,45.56358,-0.60177
3500,45.55474,-0.60319
3501,45.54726,-0.60488
3502,45.53688,-0.60736
3503,45.52446,-0.61028
3504,45.50786,-0.61322
3505,45.49272,-0.61432
3506,45.48325,-0.61773
3507,45.47651,-0.62007
3508,45.46985,-0.62072
3509,45.46053,-0.61865
3510,45.44855,-0.61172
3511,45.43784,-0.60625
3512,45.42644,-0.60508
3513,45.41561,-0.60255
3514,45.40355,-0.60212
3515,45.39434,-0.60441
3516,45.38581,-0.60358
3517,45.37898,-0.59992
3518,45.37134,-0.59326
3519,45.35928,-0.5868
3520,45.35185,-0.5823
3521,45.34623,-0.57694
3522,45.34018,-0.57197
3523,45.3334,-0.56946
3524,45.32124,-0.56139
3525,45.3087,-0.55831
3526,45.29909,-0.55578
3527,45.28933,-0.55207
3528,45.27815,-0.55066
3529,45.26384,-0.54784
3530,45.24823,-0.53795
3531,45.23414,-0.52799
3532,45.22854,-0.52158
3533,45.22436,-0.51403
3534,45.2156,-0.5068
3535,45.20615,-0.5011
3536,45.19153,-0.4929
3537,45.17273,-0.48386
3538,45.15872,-0.47934
3539,45.14258,-0.48068
3540,45.12203,-0.48593
3541,45.10389,-0.48085
3542,45.08718,-0.47072
3543,45.0752,-0.46707
3544,45.06482,-0.46075
3545,45.05481,-0.45456
3546,45.03815,-0.44503
3547,45.02443,-0.43627
3548,45.00963,-0.42864
3549,44.99992,-0.42696
3550,44.98682,-0.42757
3551,44.97591,-0.43311
3552,44.96591,-0.43935
3553,44.95722,-0.45001
3554,44.94563,-0.46577
3555,44.93342,-0.46792
3556,44.92173,-0.47494
3557,44.91591,-0.47839
3558,44.91257,-0.48352
3559,44.90272,-0.49351
3560,44.89082,-0.50241
3561,44.88533,-0.51099
3562,44.87997,-0.51044
3563,44.87204,-0.50607
3564,44.86188,-0.50407
3565,44.85293,-0.50515
3566,44.83989,-0.50166
3567,44.83085,-0.50144
3568,44.82566,-0.50992
3569,44.81917,-0.52031
3570,44.81019,-0.52377
3571,44.80299,-0.53314
3572,44.793,-0.54001
3573,44.78237,-0.54332
3574,44.77855,-0.55484
3575,44.77833,-0.56609
3576,44.78316,-0.58725
3577,44.78889,-0.60189
3578,44.78997,-0.61339
3579,44.78938,-0.62635
3580,44.78476,-0.62973
3581,44.78032,-0.63899
3582,44.77043,-0.66212
3583,44.768,-0.66721
3584,44.76532,-0.67206
3585,44.76087,-0.67914
3586,44.75094,-0.69428
3587,44.74646,-0.7012
3588,44.74233,-0.7084
3589,44.73699,-0.71688
3590,44.73221,-0.72356
3591,44.72745,-0.7302
3592,44.7211,-0.73812
3593,44.71302,-0.74638
3594,44.70525,-0.75423
3595,44.69434,-0.76691
3596,44.68217,-0.78808
3597,44.66367,-0.82072
3598,44.65375,-0.83292
3599,44.64266,-0.84045
3600,44.62816,-0.84782
3601,44.61382,-0.85073
3602,44.5981,-0.84639
3603,44.57831,-0.83562
3604,44.56157,-0.83226
3605,44.54621,-0.83349
3606,44.53782,-0.83578
3607,44.52706,-0.83752
3608,44.52057,-0.83862
3609,44.51383,-0.84133
3610,44.50707,-0.84242
3611,44.49733,-0.84026
3612,44.48778,-0.83647
3613,44.47687,-0.82855
3614,44.46789,-0.82052
3615,44.45801,-0.81259
3616,44.44704,-0.81031
3617,44.43256,-0.81534
3618,44.4228,-0.81943
3619,44.41485,-0.8201
3620,44.4069,-0.81851
3621,44.40011,-0.82068
3622,44.39429,-0.82823
3623,44.38562,-0.83555
3624,44.36984,-0.84567
3625,44.35604,-0.8546
3626,44.33471,-0.86838
3627,44.32678,-0.87434
3628,44.32058,-0.88123
3629,44.3102,-0.88207
3630,44.29805,-0.88637
3631,44.28796,-0.89013
3632,44.27879,-0.89355
3633,44.2684,-0.89742
3634,44.25824,-0.90123
3635,44.23544,-0.90986
3636,44.2224,-0.92168
3637,44.2101,-0.92688
3638,44.19324,-0.93592
3639,44.1655,-0.95244
3640,44.15052,-0.96222
3641,44.13839,-0.97516
3642,44.11074,-0.98997
3643,44.08954,-0.99922
3644,44.07558,-1.0051
3645,44.06684,-1.0059
3646,44.05999,-1.00513
3647,44.05066,-1.00811
3648,44.03733,-1.01605
3649,44.0247,-1.01541
3650,44.0134,-1.02178
3651,44.00247,-1.031
3652,43.99261,-1.03932
3653,43.979,-1.05106
3654,43.96874,-1.06423
3655,43.95419,-1.0683
3656,43.93971,-1.08804
3657,43.93041,-1.10075
3658,43.92267,-1.11132
3659,43.90657,-1.12552
3660,43.89019,-1.13435
3661,43.87855,-1.13148
3662,43.8712,-1.13977
3663,43.86618,-1.15858
3664,43.85131,-1.16955
3665,43.82441,-1.1877
3666,43.80365,-1.20168
3667,43.78215,-1.21009
3668,43.77204,-1.21792
3669,43.76021,-1.22171
3670,43.74756,-1.22452
3671,43.73164,-1.22701
3672,43.7198,-1.22771
3673,43.70907,-1.22835
3674,43.70036,-1.2289
3675,43.69478,-1.23217
3676,43.68886,-1.24736
3677,43.68483,-1.26078
3678,43.68224,-1.28113
3679,43.68061,-1.29938
3680,43.67557,-1.31392
3681,43.66501,-1.32409
3682,43.65733,-1.33151
3683,43.6529,-1.34228
3684,43.649,-1.35432
3685,43.64816,-1.36548
3686,43.63159,-1.39205
3687,43.61966,-1.40532
3688,43.61179,-1.41415
3689,43.60118,-1.41605
3690,43.59199,-1.41762
3691,43.57882,-1.42404
3692,43.57181,-1.43003
3693,43.56453,-1.43067
3694,43.55535,-1.4322
3695,43.54397,-1.43161
3696,43.53118,-1.43285
3697,43.52461,-1.44005
3698,43.51516,-1.44322
3699,43.50642,-1.44076
3700,43.50024,-1.44137
3701,43.4945,-1.44862
3702,43.48567,-1.44842
3703,43.4788,-1.44794
3704,43.47422,-1.45794
3705,43.47009,-1.46811
3706,43.46621,-1.48203
3707,43.46094,-1.49879
3708,43.46095,-1.51659
3709,43.45623,-1.52396
3710,43.45217,-1.53236
3711,43.44764,-1.53902
3712,43.44878,-1.55323
3713,43.44521,-1.56536
3714,43.43781,-1.57101
3715,43.43184,-1.57881
3716,43.4271,-1.58997
3717,43.42168,-1.59887
3718,43.41593,-1.60826
3719,43.41184,-1.61664
3720,43.40678,-1.62673
3721,43.39925,-1.63653
3722,43.3882,-1.64137
3723,43.38106,-1.64471
3724,43.37507,-1.65022
3725,43.37431,-1.66093
3726,43.373,-1.67358
3727,43.36424,-1.68939
3728,43.35856,-1.70265
3729,43.3554,-1.71693
3730,43.34845,-1.7194
3731,43.34233,-1.72707
3732,43.3411,-1.73444
3733,43.34164,-1.74848
3734,43.33769,-1.76374
3735,43.33361,-1.77836
3736,43.33102,-1.78914
3737,43.32832,-1.80566
3738,43.3243,-1.82162
3739,43.3191,-1.83244
3740,43.31688,-1.85154
3741,43.31524,-1.8667
3742,43.30741,-1.87719
3743,43.30608,-1.88931
3744,43.30065,-1.89899
3745,43.29131,-1.90215
3746,43.2838,-1.9141
3747,43.28828,-1.93226
3748,43.287,-1.95207
3749,43.27859,-1.96313
3750,43.2786,-1.97889
3751,43.27836,-1.9928
3752,43.27586,-2.00687
3753,43.27924,-2.01866
3754,43.2833,-2.02638
3755,43.29054,-2.03689
3756,43.29425,-2.05128
3757,43.29194,-2.06879
3758,43.28671,-2.08813
3759,43.28347,-2.10326
3760,43.28238,-2.11938
3761,43.28342,-2.13943
3762,43.27921,-2.15005
3763,43.27985,-2.16252
3764,43.27897,-2.17403
3765,43.28206,-2.1837
3766,43.28114,-2.19532
3767,43.28292,-2.21474
3768,43.28522,-2.22603
3769,43.28298,-2.23627
3770,43.2778,-2.24681
3771,43.27599,-2.25515
3772,43.27155,-2.26154
3773,43.26539,-2.27258
3774,43.25953,-2.28456
3775,43.26262,-2.29381
3776,43.26832,-2.3024
3777,43.27789,-2.31118
3778,43.28477,-2.33021
3779,43.28559,-2.3507
3780,43.28236,-2.35881
3781,43.27277,-2.36797
3782,43.26406,-2.37707
3783,43.25696,-2.38725
3784,43.24841,-2.39396
3785,43.23634,-2.40207
3786,43.22705,-2.40304
3787,43.21968,-2.40387
3788,43.21392,-2.41014
3789,43.20979,-2.4164
3790,43.20563,-2.42143
3791,43.20077,-2.43082
3792,43.19284,-2.43915
3793,43.18894,-2.45356
3794,43.18354,-2.46454
3795,43.18054,-2.47479
3796,43.17938,-2.48585
3797,43.17754,-2.49685
3798,43.17501,-2.50624
3799,43.17579,-2.51979
3800,43.17157,-2.53435
3801,43.16905,-2.54303
3802,43.16737,-2.55299
3803,43.16816,-2.56445
3804,43.16764,-2.5768
3805,43.16927,-2.58709
3806,43.16942,-2.60584
3807,43.17566,-2.61816
3808,43.1792,-2.63713
3809,43.1837,-2.65593
3810,43.1876,-2.67707
3811,43.19468,-2.69213
3812,43.20306,-2.70001
3813,43.21076,-2.71146
3814,43.21692,-2.72511
3815,43.22588,-2.73789
3816,43.23087,-2.75399
3817,43.23123,-2.77141
3818,43.23238,-2.79174
3819,43.23383,-2.81162
3820,43.22925,-2.83012
3821,43.23492,-2.84337
3822,43.23465,-2.86076
3823,43.23161,-2.87792
3824,43.23257,-2.89808
3825,43.23342,-2.91464
3826,43.24061,-2.92687
3827,43.24793,-2.93613
3828,43.24858,-2.94226
3829,43.25266,-2.94695
3830,43.2577,-2.95325
3831,43.26548,-2.96281
3832,43.27454,-2.97181
3833,43.27801,-2.98086
3834,43.28503,-2.9885
3835,43.28726,-3.00157
3836,43.2967,-3.01997
3837,43.30718,-3.02703
3838,43.31412,-3.04296
3839,43.32226,-3.05425
3840,43.33048,-3.07572
3841,43.32939,-3.08938
3842,43.33304,-3.1022
3843,43.34064,-3.11269
3844,43.3418,-3.12869
3845,43.3434,-3.14531
3846,43.34217,-3.15424
3847,43.34861,-3.16419
3848,43.35407,-3.17115
3849,43.35978,-3.18562
3850,43.35786,-3.19759
3851,43.34973,-3.20739
3852,43.3584,-3.21852
3853,43.37145,-3.21941
3854,43.38682,-3.23335
3855,43.39758,-3.24371
3856,43.39821,-3.26676
3857,43.40151,-3.28558
3858,43.40244,-3.30851
3859,43.39081,-3.31361
3860,43.38479,-3.32313
3861,43.39112,-3.33675
3862,43.38907,-3.34758
3863,43.38731,-3.36211
3864,43.38078,-3.37106
3865,43.38233,-3.38116
3866,43.38797,-3.38773
3867,43.39461,-3.39753
3868,43.40292,-3.4065
3869,43.40306,-3.42029
3870,43.39982,-3.43769
3871,43.38948,-3.44876
3872,43.39044,-3.47306
3873,43.39527,-3.48248
3874,43.40317,-3.49422
3875,43.40836,-3.5095
3876,43.41121,-3.52714
3877,43.41453,-3.54622
3878,43.41215,-3.56096
3879,43.41153,-3.58313
3880,43.40683,-3.60932
3881,43.40426,-3.62591
3882,43.39997,-3.64151
3883,43.39115,-3.66132
3884,43.38904,-3.68352
3885,43.39201,-3.70119
3886,43.39055,-3.718
3887,43.38863,-3.72915
3888,43.38672,-3.74313
3889,43.37148,-3.75628
3890,43.35615,-3.76833
3891,43.34945,-3.78287
3892,43.34071,-3.79727
3893,43.33651,-3.81393
3894,43.33292,-3.83355
3895,43.32882,-3.85286
3896,43.31854,-3.86963
3897,43.31289,-3.88629
3898,43.31246,-3.91292
3899,43.31221,-3.94428
3900,43.32085,-3.95247
3901,43.33095,-3.96664
3902,43.33637,-3.98379
3903,43.34457,-3.99473
3904,43.34442,-4.01903
3905,43.34855,-4.03281
3906,43.35588,-4.03789
3907,43.35914,-4.04633
3908,43.35637,-4.06228
3909,43.35376,-4.08328
3910,43.3552,-4.09918
3911,43.34793,-4.11919
3912,43.34533,-4.1372
3913,43.33804,-4.15485
3914,43.32954,-4.16114
3915,43.3231,-4.17516
3916,43.32643,-4.19203
3917,43.32093,-4.20895
3918,43.3229,-4.22531
3919,43.31638,-4.24319
3920,43.31708,-4.26336
3921,43.32204,-4.28106
3922,43.33172,-4.30999
3923,43.33345,-4.32777
3924,43.34154,-4.33851
3925,43.34163,-4.35318
3926,43.35142,-4.37313
3927,43.36042,-4.39534
3928,43.3708,-4.40961
3929,43.36999,-4.43364
3930,43.37114,-4.46434
3931,43.37238,-4.48712
3932,43.3765,-4.5062
3933,43.37678,-4.52419
3934,43.38288,-4.5593
3935,43.38574,-4.58497
3936,43.39362,-4.59294
3937,43.39156,-4.61907
3938,43.39758,-4.65718
3939,43.40286,-4.68409
3940,43.39995,-4.70396
3941,43.40189,-4.72467
3942,43.40721,-4.76557
3943,43.42117,-4.79628
3944,43.427,-4.82451
3945,43.43166,-4.85064
3946,43.4369,-4.8707
3947,43.44428,-4.88839
3948,43.44427,-4.91354
3949,43.44322,-4.9437
3950,43.43936,-4.96472
3951,43.4374,-4.98714
3952,43.43487,-4.99674
3953,43.4362,-5.0052
3954,43.43678,-5.01278
3955,43.43835,-5.02008
3956,43.43958,-5.02565
3957,43.44,-5.03555
3958,43.43508,-5.0585
3959,43.43832,-5.07417
3960,43.44131,-5.08887
3961,43.44984,-5.10549
3962,43.45893,-5.1166
3963,43.46013,-5.12634
3964,43.46192,-5.13681
3965,43.46705,-5.14998
3966,43.46943,-5.16969
3967,43.47062,-5.18099
3968,43.47067,-5.1964
3969,43.46886,-5.20924
3970,43.4722,-5.21974
3971,43.47162,-5.23123
3972,43.47375,-5.24105
3973,43.47601,-5.24985
3974,43.48204,-5.26052
3975,43.48052,-5.27239
3976,43.48233,-5.28528
3977,43.48071,-5.29674
3978,43.4865,-5.31126
3979,43.49142,-5.32033
3980,43.49718,-5.32859
3981,43.50533,-5.33266
3982,43.5043,-5.34459
3983,43.50309,-5.35624
3984,43.49689,-5.36738
3985,43.4974,-5.37909
3986,43.50106,-5.3928
3987,43.50104,-5.41128
3988,43.49053,-5.42006
3989,43.48718,-5.44276
3990,43.48393,-5.45642
3991,43.47436,-5.46419
3992,43.4676,-5.4826
3993,43.46728,-5.49587
3994,43.46295,-5.51012
3995,43.4751,-5.52485
3996,43.49365,-5.53223
3997,43.49984,-5.53892
3998,43.50788,-5.54793
3999,43.50968,-5.56065
4000,43.50991,-5.5774
4001,43.5041,-5.59129
4002,43.51057,-5.59803
4003,43.51293,-5.61265
4004,43.51694,-5.62929
4005,43.52037,-5.65123
4006,43.51356,-5.66767
4007,43.51762,-5.69314
4008,43.51913,-5.71342
4009,43.51487,-5.73141
4010,43.50679,-5.74085
4011,43.50449,-5.75311
4012,43.50219,-5.76796
4013,43.50221,-5.78802
4014,43.50323,-5.8002
4015,43.51002,-5.81281
4016,43.52184,-5.82302
4017,43.53522,-5.83504
4018,43.54509,-5.85177
4019,43.5354,-5.86911
4020,43.52286,-5.88783
4021,43.52237,-5.89716
4022,43.52063,-5.90979
4023,43.52821,-5.92514
4024,43.53366,-5.93821
4025,43.5324,-5.95655
4026,43.54521,-5.96771
4027,43.54865,-5.9821
4028,43.54838,-5.99955
4029,43.5453,-6.01239
4030,43.54288,-6.02455
4031,43.54421,-6.03449
4032,43.5351,-6.04518
4033,43.52833,-6.05507
4034,43.51983,-6.06347
4035,43.52138,-6.08712
4036,43.52898,-6.09788
4037,43.53674,-6.10941
4038,43.54331,-6.13223
4039,43.54256,-6.14685
4040,43.54714,-6.16083
4041,43.55844,-6.18039
4042,43.55518,-6.19412
4043,43.5608,-6.21008
4044,43.56854,-6.22208
4045,43.56614,-6.23536
4046,43.56262,-6.24895
4047,43.56245,-6.26103
4048,43.55985,-6.27238
4049,43.55712,-6.28336
4050,43.55353,-6.29453
4051,43.55141,-6.30545
4052,43.54999,-6.31563
4053,43.54836,-6.32932
4054,43.54433,-6.34056
4055,43.54315,-6.3562
4056,43.54204,-6.36655
4057,43.54078,-6.38093
4058,43.53928,-6.39068
4059,43.54219,-6.40088
4060,43.54087,-6.41778
4061,43.54477,-6.43466
4062,43.54749,-6.45891
4063,43.54617,-6.46992
4064,43.5354,-6.4842
4065,43.53375,-6.50551
4066,43.53093,-6.52068
4067,43.52503,-6.53211
4068,43.5251,-6.53892
4069,43.52779,-6.55216
4070,43.52949,-6.56423
4071,43.52972,-6.57839
4072,43.53479,-6.58884
4073,43.53761,-6.60587
4074,43.54196,-6.62283
4075,43.53863,-6.63601
4076,43.53456,-6.65355
4077,43.534,-6.67144
4078,43.53345,-6.68617
4079,43.53233,-6.70465
4080,43.5285,-6.7195
4081,43.53262,-6.73482
4082,43.53654,-6.74957
4083,43.5405,-6.76856
4084,43.54207,-6.79103
4085,43.54332,-6.8171
4086,43.54374,-6.84368
4087,43.54805,-6.86475
4088,43.54456,-6.88878
4089,43.54659,-6.91765
4090,43.54362,-6.94106
4091,43.54212,-6.96362
4092,43.54059,-6.98649
4093,43.54506,-7.00863
4094,43.54291,-7.03477
4095,43.54147,-7.05342
4096,43.54434,-7.07262
4097,43.5367,-7.08558
4098,43.53185,-7.09903
4099,43.53488,-7.11265
4100,43.5356,-7.13225
4101,43.53454,-7.14371
4102,43.53822,-7.16088
4103,43.5393,-7.17268
4104,43.53833,-7.19065
4105,43.53553,-7.20295
4106,43.53734,-7.21902
4107,43.53527,-7.23318
4108,43.53514,-7.24344
4109,43.52921,-7.25237
4110,43.52756,-7.2585
4111,43.52015,-7.26411
4112,43.50799,-7.26947
4113,43.49751,-7.28295
4114,43.49416,-7.29934
4115,43.48822,-7.31324
4116,43.47548,-7.31345
4117,43.46358,-7.31624
4118,43.45147,-7.32219
4119,43.44404,-7.33287
4120,43.43381,-7.34011
4121,43.42396,-7.33894
4122,43.41373,-7.33975
4123,43.40246,-7.33604
4124,43.38679,-7.34395
4125,43.38317,-7.36318
4126,43.38238,-7.37498
4127,43.37718,-7.39286
4128,43.37794,-7.40633
4129,43.37509,-7.41724
4130,43.3785,-7.42856
4131,43.37398,-7.44263
4132,43.36435,-7.44989
4133,43.35909,-7.462
4134,43.36068,-7.47669
4135,43.35621,-7.49286
4136,43.34868,-7.50317
4137,43.34657,-7.51868
4138,43.34515,-7.53697
4139,43.33777,-7.5567
4140,43.32984,-7.58549
4141,43.32743,-7.60901
4142,43.32343,-7.64239
4143,43.32088,-7.67571
4144,43.31821,-7.69267
4145,43.31152,-7.70616
4146,43.29521,-7.69783
4147,43.28571,-7.69752
4148,43.26899,-7.70753
4149,43.25864,-7.72015
4150,43.24471,-7.72801
4151,43.22716,-7.73436
4152,43.21255,-7.73828
4153,43.20269,-7.73951
4154,43.19191,-7.74214
4155,43.17967,-7.74241
4156,43.18046,-7.75174
4157,43.17598,-7.76385
4158,43.17459,-7.77768
4159,43.17463,-7.79682
4160,43.18507,-7.82772
4161,43.18859,-7.85302
4162,43.1924,-7.88138
4163,43.19017,-7.90433
4164,43.18827,-7.92975
4165,43.19458,-7.95729
4166,43.18954,-7.97705
4167,43.1892,-8.00359
4168,43.19213,-8.0169
4169,43.20452,-8.03641
4170,43.21566,-8.05237
4171,43.22543,-8.06097
4172,43.23265,-8.06812
4173,43.23523,-8.08367
4174,43.24232,-8.09856
4175,43.24017,-8.1141
4176,43.24003,-8.13219
4177,43.24517,-8.14767
4178,43.24066,-8.16405
4179,43.24883,-8.17949
4180,43.26117,-8.18833
4181,43.26074,-8.19914
4182,43.25954,-8.21577
4183,43.26469,-8.22812
4184,43.27007,-8.23438
4185,43.26737,-8.24271
4186,43.27286,-8.24975
4187,43.27783,-8.26391
4188,43.28812,-8.28014
4189,43.29057,-8.29497
4190,43.2979,-8.31263
4191,43.30203,-8.32925
4192,43.30703,-8.34364
4193,43.31192,-8.35457
4194,43.31374,-8.37188
4195,43.31431,-8.38712
4196,43.32283,-8.39265
4197,43.33176,-8.39899
4198,43.34138,-8.40734
4199,43.34266,-8.4043
4200,43.3472,-8.39175
4201,43.35197,-8.3868
4202,43.35453,-8.38854
4203,43.3583,-8.39718
4204,43.35385,-8.38776
4205,43.3485,-8.38938
4206,43.34293,-8.40134
4207,43.34284,-8.40759
4208,43.34019,-8.40676
4209,43.33063,-8.39906
4210,43.32415,-8.39327
4211,43.31447,-8.38774
4212,43.31373,-8.37083
4213,43.31132,-8.35245
4214,43.30633,-8.33926
4215,43.30137,-8.32553
4216,43.29549,-8.30387
4217,43.28822,-8.29176
4218,43.28263,-8.27369
4219,43.27452,-8.2585
4220,43.26384,-8.25388
4221,43.25405,-8.2542
4222,43.2398,-8.25729
4223,43.22918,-8.2696
4224,43.21134,-8.27882
4225,43.19834,-8.3012
4226,43.18185,-8.31092
4227,43.17131,-8.31641
4228,43.16638,-8.32454
4229,43.15875,-8.32675
4230,43.15061,-8.3278
4231,43.14251,-8.33025
4232,43.13423,-8.33103
4233,43.12621,-8.32804
4234,43.11869,-8.33086
4235,43.1117,-8.33712
4236,43.10491,-8.34704
4237,43.08967,-8.35227
4238,43.07094,-8.36166
4239,43.05598,-8.37145
4240,43.04494,-8.38111
4241,43.03508,-8.39467
4242,43.02263,-8.4057
4243,43.01064,-8.41929
4244,42.99467,-8.42681
4245,42.98042,-8.43797
4246,42.9702,-8.45283
4247,42.95092,-8.45818
4248,42.93664,-8.4652
4249,42.92463,-8.47812
4250,42.91112,-8.47853
4251,42.90045,-8.50047
4252,42.88978,-8.50463
4253,42.87909,-8.51663
4254,42.87032,-8.52108
4255,42.86133,-8.52171
4256,42.85309,-8.54007
4257,42.85671,-8.55437
4258,42.85419,-8.5692
4259,42.84302,-8.57163
4260,42.83396,-8.57299
4261,42.8213,-8.57042
4262,42.81207,-8.58018
4263,42.80836,-8.59039
4264,42.80708,-8.60499
4265,42.80452,-8.62071
4266,42.79748,-8.62804
4267,42.79217,-8.63943
4268,42.78208,-8.64438
4269,42.77293,-8.64372
4270,42.76073,-8.64672
4271,42.74946,-8.64537
4272,42.73669,-8.6411
4273,42.72852,-8.63657
4274,42.71552,-8.64369
4275,42.70231,-8.63768
4276,42.68932,-8.63369
4277,42.67765,-8.63323
4278,42.66481,-8.63383
4279,42.6563,-8.64844
4280,42.64275,-8.65349
4281,42.62945,-8.66054
4282,42.61738,-8.66142
4283,42.60613,-8.66872
4284,42.59779,-8.67546
4285,42.58992,-8.67642
4286,42.57914,-8.67369
4287,42.56916,-8.67053
4288,42.55757,-8.67255
4289,42.54501,-8.66929
4290,42.53076,-8.67002
4291,42.52086,-8.66536
4292,42.51106,-8.66134
4293,42.50062,-8.65273
4294,42.487,-8.65313
4295,42.47585,-8.66009
4296,42.46506,-8.6492
4297,42.45351,-8.6476
4298,42.44213,-8.64826
4299,42.43047,-8.65625
4300,42.42175,-8.65063
4301,42.41249,-8.65398
4302,42.40446,-8.65085
4303,42.39651,-8.6471
4304,42.3886,-8.64072
4305,42.37612,-8.63622
4306,42.36303,-8.6406
4307,42.35313,-8.64501
4308,42.34319,-8.64707
4309,42.33033,-8.6491
4310,42.32078,-8.65891
4311,42.31108,-8.66561
